
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000161                       # Number of seconds simulated (Second)
system.cpu_cluster.cpus.statFuBusy::SimdShaSigma2            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdShaSigma3            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdSha3            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdSm4e            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdCrc            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdPredAlu            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdDotProd            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::Matrix            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::MatrixMov            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::MatrixOP            0      0.00%     99.85% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::MemRead          496      0.15%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::MemWrite            2      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatMemRead            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::FloatMemWrite            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::InstPrefetch            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideMaskLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideMaskStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStridedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStridedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdIndexedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdIndexedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdWholeRegisterLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdWholeRegisterStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStrideSegmentedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdStrideSegmentedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdExt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdFloatExt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdConfig            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Add            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Cmp            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Cvt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16DotProd            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16MatMultAcc            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16Mult            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::SimdBf16MultAcc            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::Bf16Cvt            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.statFuBusy::System            0      0.00%    100.00% # attempts to use FU when none available (Count)
system.cpu_cluster.cpus.issuedInstType_0::No_OpClass            0      0.00%      0.00% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::IntAlu       513019     57.12%     57.12% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::IntMult            0      0.00%     57.12% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::IntDiv            0      0.00%     57.12% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatAdd            0      0.00%     57.12% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatCmp       128252     14.28%     71.40% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatCvt            0      0.00%     71.40% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMult            0      0.00%     71.40% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMultAcc            0      0.00%     71.40% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatDiv            0      0.00%     71.40% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatMisc       128250     14.28%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::FloatSqrt            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAdd            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAddAcc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAlu            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdCmp            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdCvt            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMisc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMult            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMultAcc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdMatMultAcc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShift            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShiftAcc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdDiv            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSqrt            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatAdd            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatAlu            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatCmp            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatCvt            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatDiv            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMisc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMult            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMultAcc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatMatMultAcc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatSqrt            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdReduceAdd            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdReduceAlu            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdReduceCmp            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatReduceAdd            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdFloatReduceCmp            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAes            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdAesMix            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha1Hash            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha1Hash2            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha256Hash            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha256Hash2            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShaSigma2            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdShaSigma3            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSha3            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdSm4e            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdCrc            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdPredAlu            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::SimdDotProd            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::Matrix            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
system.cpu_cluster.cpus.issuedInstType_0::MatrixMov            0      0.00%     85.68% # Number of instructions issued per FU type, per thread (Count)
